id,titulo,arquivo
273-COOPERATIVAS,FINANCEIRAS_UMA_DISCUSSAO_METODOLOGICA_DA_ANALISE_DA_PRODUTIVIDADE_DO_NEGOCIO_E_DO_PEAR,273-COOPERATIVAS_FINANCEIRAS_UMA_DISCUSSAO_METODOLOGICA_DA_ANALISE_DA_PRODUTIVIDADE_DO_NEGOCIO_E_DO_PEAR.txt
274-COOPERATIVAS,HABITACIONAIS_NO_BRASIL_DESAFIOS_E_POSSIBILIDADES_DA_GARANTIA_DO_DIREITO_A_MORADIA_DE_P,274-COOPERATIVAS_HABITACIONAIS_NO_BRASIL_DESAFIOS_E_POSSIBILIDADES_DA_GARANTIA_DO_DIREITO_A_MORADIA_DE_P.txt
,275 COOPERATIVISMO AGROPECUÁRIO E SUCESSÃO GERACIONAL UM ESTUDO DE CASO COM A COOPERATIVA AGROPECUÁRIA COTRICAMPO  RS,275-COOPERATIVISMO AGROPECUÁRIO E SUCESSÃO GERACIONAL UM ESTUDO DE CASO COM A COOPERATIVA AGROPECUÁRIA COTRICAMPO- RS.txt
,"276 COOPERATIVISMO COMO FORMA DE FORTALECIMENTO DA AGRICULTURA FAMILIAR NO MUNICÍPIO DE IRITUIA, NORDEST","276-COOPERATIVISMO COMO FORMA DE FORTALECIMENTO DA AGRICULTURA FAMILIAR NO MUNICÍPIO DE IRITUIA, NORDEST.txt"
,"277 COOPERATIVISMO DE CRÉDITO, SISTEMA FINANCEIRO E CRESCIMENTO ECONÔMICO NO RIO GRANDE DO SUL","277-COOPERATIVISMO DE CRÉDITO, SISTEMA FINANCEIRO E CRESCIMENTO ECONÔMICO NO RIO GRANDE DO SUL.txt"
,278 COOPERATIVISMO E ECONOMIA COLABORATIVA ESTUDO EM UMA COOPERATIVA DE CRÉDITO,278-COOPERATIVISMO E ECONOMIA COLABORATIVA ESTUDO EM UMA COOPERATIVA DE CRÉDITO.txt
,279 COOPERATIVISMO E SEU PAPEL NAPROMOÇÃODESISTEMAS ALIMENTARES SUSTENTÁVEIS EM PAÍSES DE LÍNGUA PORTUGU,279-COOPERATIVISMO E SEU PAPEL NAPROMOÇÃODESISTEMAS ALIMENTARES SUSTENTÁVEIS EM PAÍSES DE LÍNGUA PORTUGU.txt
,280 COOPERATIVISMO MINERAL NO BRASIL E NA BOLÍVIA,280-COOPERATIVISMO MINERAL NO BRASIL E NA BOLÍVIA.txt
,281 COOPERATIVISMO MODELO DE NEGÓCIOS DE HOJE PARA A CONSTRUÇÃO DO AMANHÃ,281-COOPERATIVISMO MODELO DE NEGÓCIOS DE HOJE PARA A CONSTRUÇÃO DO AMANHÃ.txt
,282 COOPERATIVISMO NA AGRICULTURA ORGÂNICA NO BRASIL CONTRIBUIÇÕES DE CHAYANOV,282-COOPERATIVISMO NA AGRICULTURA ORGÂNICA NO BRASIL CONTRIBUIÇÕES DE CHAYANOV.txt
,"283 COOPERATIVISMO, RENDA E EMPREGO NA AGRICULTURA FAMILIAR EM GOIÁS","283-COOPERATIVISMO, RENDA E EMPREGO NA AGRICULTURA FAMILIAR EM GOIÁS.txt"
284-COOPERATIVISMO,COMO_ESTRATEGIA_DE_SUSTENTABILIDADE_DA_AGRICULTURA_FAMILIAR_NO_ESTADO_DO_AMAZONAS,284-COOPERATIVISMO_COMO_ESTRATEGIA_DE_SUSTENTABILIDADE_DA_AGRICULTURA_FAMILIAR_NO_ESTADO_DO_AMAZONAS.txt
285-COOPERATIVISMO,COMO_SOLUCAO_OU_COMO_OBRIGACAO_ANALISE_DA_CONSTITUICAO_DE_COOPERATIVAS_NO_SETOR_MINER,285-COOPERATIVISMO_COMO_SOLUCAO_OU_COMO_OBRIGACAO_ANALISE_DA_CONSTITUICAO_DE_COOPERATIVAS_NO_SETOR_MINER.txt
286-COOPERATIVISMO,E_DESENVOLVIMENTO_LOCAL_UMA_ANALISE_DA_ATUACAO_ESTRATEGICA_DA_CREDCOOPER_DE_CARATINGA,286-COOPERATIVISMO_E_DESENVOLVIMENTO_LOCAL_UMA_ANALISE_DA_ATUACAO_ESTRATEGICA_DA_CREDCOOPER_DE_CARATINGA.txt
287-COOPERATIVISMO,E_GERACAO_DE_TRABALHO_NO_MUNICIPIO_DE_TURVOSC1,287-COOPERATIVISMO_E_GERACAO_DE_TRABALHO_NO_MUNICIPIO_DE_TURVOSC1.txt
288-COOPERATIVISMO,NA_AGRICULTURA_BRASILEIRA_ANALISE_DOS_DADOS_DOS_CENSOS_AGROPECUARIOS,288-COOPERATIVISMO_NA_AGRICULTURA_BRASILEIRA_ANALISE_DOS_DADOS_DOS_CENSOS_AGROPECUARIOS.txt
289-COOPERATIVISMO,UMA_ACAO_ECONOMICA_E_EDUCACIONAL,289-COOPERATIVISMO_UMA_ACAO_ECONOMICA_E_EDUCACIONAL.txt
290-CORRELACAO,ENTRE_VALOR_DA_PRODUCAO_AGRICOLA_E_PRODUTO_INTERNO_BRUTO_PER_CAPITA_O_CASO_DE_RONDONIA,290-CORRELACAO_ENTRE_VALOR_DA_PRODUCAO_AGRICOLA_E_PRODUTO_INTERNO_BRUTO_PER_CAPITA_O_CASO_DE_RONDONIA.txt
291-CREDITO,CUSTEIO_O_PRONAF_EM_NOVA_PALMA_E_PINHAL_GRANDERS_NA_QUARTA_COLONIA_DE_IMIGRACAO_ITALINA_DO_R,291-CREDITO_CUSTEIO_O_PRONAF_EM_NOVA_PALMA_E_PINHAL_GRANDERS_NA_QUARTA_COLONIA_DE_IMIGRACAO_ITALINA_DO_R.txt
292-CRIANDO,MESOINSTITUICOES_PARA_INSERCAO_DE_AGRICULTORES_FAMILIARES_NO_MERCADO_O_PROJETO_AGRO_FAMILIA,292-CRIANDO_MESOINSTITUICOES_PARA_INSERCAO_DE_AGRICULTORES_FAMILIARES_NO_MERCADO_O_PROJETO_AGRO_FAMILIA.txt
293-CRIANDO,MESOINSTITUICOES_PARA_INSERCAO_DE_AGRICULTORES_FAMILIARES_NO_MERCADO_O_PROJETO_AGRO_FAMILIA.pdf,293-CRIANDO_MESOINSTITUICOES_PARA_INSERCAO_DE_AGRICULTORES_FAMILIARES_NO_MERCADO_O_PROJETO_AGRO_FAMILIA.pdf.txt
,294 CRISE DE IDENTIDADE DAS COOPERATIVAS UM ESTUDO DE CASO NA COOPERATIVA AGROPECUÁRIA,294-CRISE DE IDENTIDADE DAS COOPERATIVAS UM ESTUDO DE CASO NA COOPERATIVA AGROPECUÁRIA.txt
295-CULTIVO,DA_MANDIOCA_E_PRODUCAO_DA_FARINHA_NO_QUILOMBO_MOCAMBO_EM_OUREM PA_TRANSFORMACOES_E_MUDANCAS_,295-CULTIVO_DA_MANDIOCA_E_PRODUCAO_DA_FARINHA_NO_QUILOMBO_MOCAMBO_EM_OUREM-PA_TRANSFORMACOES_E_MUDANCAS_.txt
296-Capital,social_politicas_publicas_de_desenvolvimento_rural_e_combate_a_pobreza_enfrentamentos_econom,296-Capital_social_politicas_publicas_de_desenvolvimento_rural_e_combate_a_pobreza_enfrentamentos_econom.txt
297-Caracterizacao,socioeconomico_do_estado_de_Mato_Grosso_e_o_papel_da_agricultura,297-Caracterizacao_socioeconomico_do_estado_de_Mato_Grosso_e_o_papel_da_agricultura.txt
,298 Classificação de Cooperativas Agropecuárias em Minas Gerais,298-Classificação de Cooperativas Agropecuárias em Minas Gerais.txt
299-Comportamento,do_consumidor_residente_nos_Estado_Unidos_sobre_produtos_certificados_um_olhar_a_parti,299-Comportamento_do_consumidor_residente_nos_Estado_Unidos_sobre_produtos_certificados_um_olhar_a_parti.txt
300-Compromissos,nacionais_assumidos_na_COP_21_e_seus_impactos_no_Setor_Sucroenergetico,300-Compromissos_nacionais_assumidos_na_COP_21_e_seus_impactos_no_Setor_Sucroenergetico.txt
301-Construcao,de_uma_Tipologia_para_a_Producao_Organica_no_Brasil,301-Construcao_de_uma_Tipologia_para_a_Producao_Organica_no_Brasil.txt
,302 Cooperativismo de crédito e diversidade análise das campanhas de comunicação Sicoob e Cresol,302-Cooperativismo de crédito e diversidade análise das campanhas de comunicação Sicoob e Cresol.txt
,303 Cooperativismo e Agricultura Familiar uma análise a partir de publicações científicas brasileiras no período entre 2010 a 2018,303-Cooperativismo e Agricultura Familiar uma análise a partir de publicações científicas brasileiras no período entre 2010 a 2018.txt
304-Cooperativismo,e_Desenvolvimento_desafios_para_a_mensuracao_de_impacto,304-Cooperativismo_e_Desenvolvimento_desafios_para_a_mensuracao_de_impacto.txt
305-DA,ACADEMIA_AO_COTIDIANO_DAS_COOPERATIVAS_TEMATICAS_EMERGENTES_E_ESTABELECIDAS_NA_AGENDA_DO_COOPERAT,305-DA_ACADEMIA_AO_COTIDIANO_DAS_COOPERATIVAS_TEMATICAS_EMERGENTES_E_ESTABELECIDAS_NA_AGENDA_DO_COOPERAT.txt
306-DA,OCUPACAO_DE_TERRAS_A_FORMACAO_DO_ACAMPAMENTO_ESTRATEGIAS_PARA_ROMPER_COM_A_INVISIBILIDADE_NO_CONT,306-DA_OCUPACAO_DE_TERRAS_A_FORMACAO_DO_ACAMPAMENTO_ESTRATEGIAS_PARA_ROMPER_COM_A_INVISIBILIDADE_NO_CONT.txt
,307 DE “BANQUINHO DO SINDICATO” À SISTEMA CRESOL A modernização do cooperativismo de crédito solidário em Minas Gerais,307-DE “BANQUINHO DO SINDICATO” À SISTEMA CRESOL A modernização do cooperativismo de crédito solidário em Minas Gerais.txt
308-DECOMPOSICAO,DO_INDICE_DE_GINI_PARA_A_RENDA_DO_TRABALHADOR_AGRICOLA_NO_BRASIL_E_EM_SUAS_GRANDES_REGI,308-DECOMPOSICAO_DO_INDICE_DE_GINI_PARA_A_RENDA_DO_TRABALHADOR_AGRICOLA_NO_BRASIL_E_EM_SUAS_GRANDES_REGI.txt
309-DEPENDENCIA,ESPACIAL_DA_AGROPECUARIA_BRASILEIRA_E_OS_EFEITOS_SOBRE_A_PRODUCAO_E_A_PRODUTIVIDADE_DA_T,309-DEPENDENCIA_ESPACIAL_DA_AGROPECUARIA_BRASILEIRA_E_OS_EFEITOS_SOBRE_A_PRODUCAO_E_A_PRODUTIVIDADE_DA_T.txt
310-DESAFIOS E OPORTUNIDADES NA UNIÃO ENTRE COOPERATIVAS DE CRÉDITO SOLIDARIAS, O CASO DA CRESOL VALE EUROPEU,310-DESAFIOS E OPORTUNIDADES NA UNIÃO ENTRE COOPERATIVAS DE CRÉDITO SOLIDARIAS_ O CASO DA CRESOL VALE EUROPEU.txt
,311 DESCONTINUIDADE DE COOPERATIVAS,311-DESCONTINUIDADE DE COOPERATIVAS.txt
,312 DESEMPENHO NAS COOPERATIVAS FINANCEIRAS POR MEIO DA ANÁLISE DE EFICIÊNCIA UMA COMPARAÇÃO ENTRE OS PRINCIPAIS SISTEMAS BRASILEIROS,312-DESEMPENHO NAS COOPERATIVAS FINANCEIRAS POR MEIO DA ANÁLISE DE EFICIÊNCIA UMA COMPARAÇÃO ENTRE OS PRINCIPAIS SISTEMAS BRASILEIROS.txt
313-DESEMPENHO,DAS_EXPORTACOES_BRASILEIRAS_NO_MERCADO_MUNDIAL_DE_CARNES_2000_A_2017,313-DESEMPENHO_DAS_EXPORTACOES_BRASILEIRAS_NO_MERCADO_MUNDIAL_DE_CARNES_2000_A_2017.txt
314-DESEMPENHO,DOS_PRINCIPAIS_ESTADOS_BRASILEIROS_EXPORTADORES_DE_ERVA MATE_2000 2020,314-DESEMPENHO_DOS_PRINCIPAIS_ESTADOS_BRASILEIROS_EXPORTADORES_DE_ERVA-MATE_2000-2020.txt
315-DESEMPENHO,DOS_PRINCIPAIS_ESTADOS_BRASILEIROS_EXPORTADORES_DE_FRUTAS_NO_COMERCIO_INTERNACIONAL_A_REG,315-DESEMPENHO_DOS_PRINCIPAIS_ESTADOS_BRASILEIROS_EXPORTADORES_DE_FRUTAS_NO_COMERCIO_INTERNACIONAL_A_REG.txt
316-DESEMPENHO,DOS_PRINCIPAIS_ESTADOS_BRASILEIROS_EXPORTADORES_DE_SOJA_EM_GRAO_NO_COMERCIO_INTERNACIONAL,316-DESEMPENHO_DOS_PRINCIPAIS_ESTADOS_BRASILEIROS_EXPORTADORES_DE_SOJA_EM_GRAO_NO_COMERCIO_INTERNACIONAL.txt
,317 DESENVOLVIMENTO SUSTENTÁVEL E O COOPERATIVISMO UMA ANÁLISE DE CONTEÚDO NA REVISTA PARANÁ COOPERATIVO,317-DESENVOLVIMENTO SUSTENTÁVEL E O COOPERATIVISMO UMA ANÁLISE DE CONTEÚDO NA REVISTA PARANÁ COOPERATIVO.txt
318-DESENVOLVIMENTO,E_ACOES_COLETIVAS_NO_VALE_DO_JEQUITINHONHA MG_LIMITES_PARA_INOVACOES_POLITICAS_SOCIO,318-DESENVOLVIMENTO_E_ACOES_COLETIVAS_NO_VALE_DO_JEQUITINHONHA-MG_LIMITES_PARA_INOVACOES_POLITICAS_SOCIO.txt
319-DESENVOLVIMENTO,RURAL_SUSTENTAVEL_CONEXOES_ENTRE_A_EXPANSAO_DAS_LIBERDADES_E_AGRICULTURA_FAMILIAR,319-DESENVOLVIMENTO_RURAL_SUSTENTAVEL_CONEXOES_ENTRE_A_EXPANSAO_DAS_LIBERDADES_E_AGRICULTURA_FAMILIAR.txt
320-DESFLORESTAMENTO,E_A_QUESTAO_AGRARIA_E_PRODUTIVA_O_CASO_DO_PA_SAO_FRANCISCO_NO_SUDESTE_PARAENSE1,320-DESFLORESTAMENTO_E_A_QUESTAO_AGRARIA_E_PRODUTIVA_O_CASO_DO_PA_SAO_FRANCISCO_NO_SUDESTE_PARAENSE1.txt
321-DESIGUALDADE,DE_GENERO_NAS_COOPERATIVAS_DA_AGRICULTURA_FAMILIAR_DE_SANTA_CATARINA,321-DESIGUALDADE_DE_GENERO_NAS_COOPERATIVAS_DA_AGRICULTURA_FAMILIAR_DE_SANTA_CATARINA.txt
322-DETERMINANTES,DAS_EXPORTACOES_DE_FRUTAS_DA_REGIAO_NORDESTE_BRASILEIRA_2000_2018_UMA_ANALISE_SOB_A_OT,322-DETERMINANTES_DAS_EXPORTACOES_DE_FRUTAS_DA_REGIAO_NORDESTE_BRASILEIRA_2000_2018_UMA_ANALISE_SOB_A_OT.txt
323-DETERMINANTES,DA_INTENSIDADE_DE_ADOCAO_DE_TECNOLOGIAS_NA_PRODUCAO_DE_LEITE_NO_ESTADO_DE_MINAS_GERAIS,323-DETERMINANTES_DA_INTENSIDADE_DE_ADOCAO_DE_TECNOLOGIAS_NA_PRODUCAO_DE_LEITE_NO_ESTADO_DE_MINAS_GERAIS.txt
324-DETERMINANTES,DA_PRODUTIVIDADE_TOTAL_DOS_FATORES_EVIDENCIAS_PARA_PAISES_DE_RENDA_MEDIA,324-DETERMINANTES_DA_PRODUTIVIDADE_TOTAL_DOS_FATORES_EVIDENCIAS_PARA_PAISES_DE_RENDA_MEDIA.txt
325-DETERMINANTES,DOS_SALARIOS_AGROPECUARIOS_DE_2019,325-DETERMINANTES_DOS_SALARIOS_AGROPECUARIOS_DE_2019.txt
326-DIAGNOSTICO,AMBIENTAL_DA_DISPOSICAO_IRREGULAR_DE_RESIDUOS_SOLIDOS_NO_MUNICIPIO_DE_PARAZINHO RN,326-DIAGNOSTICO_AMBIENTAL_DA_DISPOSICAO_IRREGULAR_DE_RESIDUOS_SOLIDOS_NO_MUNICIPIO_DE_PARAZINHO-RN.txt
327-DIAGNOSTICO,E_PROPOSTA_DE_MELHORIA_DO_PROCESSO_DE_EXPEDICAO_DE_ACUCAR_PARA_EXPORTACAO_UM_ESTUDO_DE_C,327-DIAGNOSTICO_E_PROPOSTA_DE_MELHORIA_DO_PROCESSO_DE_EXPEDICAO_DE_ACUCAR_PARA_EXPORTACAO_UM_ESTUDO_DE_C.txt
328-DIAGNOSTICO,SOBRE_O_IMPACTO_DO_COVID 19_NO_CLUSTER_DE_CONFECCOES_DO_AGRESTE_PERNAMBUCANO,328-DIAGNOSTICO_SOBRE_O_IMPACTO_DO_COVID-19_NO_CLUSTER_DE_CONFECCOES_DO_AGRESTE_PERNAMBUCANO.txt
,329 DIAGNÓSTICO DAS COOPERATIVAS DE LEITE DO ESTADO DE MATO GROSSO,329-DIAGNÓSTICO DAS COOPERATIVAS DE LEITE DO ESTADO DE MATO GROSSO.txt
330-DIETAS,SUSTENTAVEIS_PERCEPCOES_E_ACOES_PARA_EFETIVA LA_A_PARTIR_DO_PROGRAMA_DE_ALIMENTACAO_ESCOLAR,330-DIETAS_SUSTENTAVEIS_PERCEPCOES_E_ACOES_PARA_EFETIVA-LA_A_PARTIR_DO_PROGRAMA_DE_ALIMENTACAO_ESCOLAR.txt
331-DIFERENCIAL,DE_RENDIMENTOS_ENTRE_FAMILIAS_PLURIATIVAS_AGRICOLAS_E_NAO_AGRICOLAS_NO_MEIO_RURAL_BRASIL,331-DIFERENCIAL_DE_RENDIMENTOS_ENTRE_FAMILIAS_PLURIATIVAS_AGRICOLAS_E_NAO_AGRICOLAS_NO_MEIO_RURAL_BRASIL.txt
332-DIFERENTES,PERSPECTIVAS_DE_MOBILIZACAO_SOCIAL_DAS_MULHERES_RURAIS_NA_CAMPANHA_GAUCHA_DO_RS1,332-DIFERENTES_PERSPECTIVAS_DE_MOBILIZACAO_SOCIAL_DAS_MULHERES_RURAIS_NA_CAMPANHA_GAUCHA_DO_RS1.txt
333-DIGITALIZACAO,DA_COMERCIALIZACAO_NA_AGRICULTURA_FAMILIAR_E_USO_E_APROPRIACAO_DAS_TICs_DESAFIOS_PARA_,333-DIGITALIZACAO_DA_COMERCIALIZACAO_NA_AGRICULTURA_FAMILIAR_E_USO_E_APROPRIACAO_DAS_TICs_DESAFIOS_PARA_.txt
334-DINAMICAS,ALIMENTARES_ALTERNATIVAS_E_A_BUSCA_DE_UMA_GASTRONOMIA_SUSTENTAVEL_CONSUMO_DE_PRODUTOS_LOCA,334-DINAMICAS_ALIMENTARES_ALTERNATIVAS_E_A_BUSCA_DE_UMA_GASTRONOMIA_SUSTENTAVEL_CONSUMO_DE_PRODUTOS_LOCA.txt
335-DINAMICA,DO_MERCADO_INTERNO_BRASILEIRO_DE_CARNE_BOVINA,335-DINAMICA_DO_MERCADO_INTERNO_BRASILEIRO_DE_CARNE_BOVINA.txt
336-DINAMICA,SOCIOECONOMICA_E_TECNOLOGICA_MUNICIPAL_DA_PRODUCAO_CANAVIEIRA_NA_REGIAO_DO_MATOPIBA_BRASIL,336-DINAMICA_SOCIOECONOMICA_E_TECNOLOGICA_MUNICIPAL_DA_PRODUCAO_CANAVIEIRA_NA_REGIAO_DO_MATOPIBA_BRASIL.txt
,337 DIREITOS DE PROPRIEDADE E INCENTIVOS AO INVESTIMENTO,337-DIREITOS DE PROPRIEDADE E INCENTIVOS AO INVESTIMENTO.txt
,338 DISCLOSURE DAS PRÁTICAS DE SUSTENTABILIDADE E O DESEMPENHO FINANCEIRO DAS COOPERATIVAS DE CRÉDITO,338-DISCLOSURE DAS PRÁTICAS DE SUSTENTABILIDADE E O DESEMPENHO FINANCEIRO DAS COOPERATIVAS DE CRÉDITO.txt
,339 DISCLOSURE ECO SOCIO AMBIENTAL DAS COOPERATIVAS DE AVICULTURA DO ESTADO DO PARANÁ,339-DISCLOSURE ECO SOCIO AMBIENTAL DAS COOPERATIVAS DE AVICULTURA DO ESTADO DO PARANÁ.txt
,340 DISPUTAS CONCEITUAIS E METODOLÓGICAS NA CONCEPÇÃO DE UM PROJETO DE ATER PARA COOPERATIVAS DE AGRICULTORES FAMILIARES1.,340-DISPUTAS CONCEITUAIS E METODOLÓGICAS NA CONCEPÇÃO DE UM PROJETO DE ATER PARA COOPERATIVAS DE AGRICULTORES FAMILIARES1..txt
341-DISTRIBUICAO,ESPACIAL_DO_INDICE_REGIONAL_DO_CREDITO_RURAL_PARA_O_PARANA_2008 2018,341-DISTRIBUICAO_ESPACIAL_DO_INDICE_REGIONAL_DO_CREDITO_RURAL_PARA_O_PARANA_2008-2018.txt
342-DIVERSIDADE,PRODUTIVA_E_POLITICAS_AGRICOLAS_PANORAMA_BRASIL_E_ESTADOS_UNIDOS,342-DIVERSIDADE_PRODUTIVA_E_POLITICAS_AGRICOLAS_PANORAMA_BRASIL_E_ESTADOS_UNIDOS.txt
343-DIVERSIFICACAO,DE_ACAES_COLETIVAS_E_POLITICAS_PUBLICAS_EM_PECUARISTAS_FAMILIARES_DO_URUGUAI,343-DIVERSIFICACAO_DE_ACAES_COLETIVAS_E_POLITICAS_PUBLICAS_EM_PECUARISTAS_FAMILIARES_DO_URUGUAI.txt
,344 DIVERSIFICAÇÃO GEOGRÁFICA E O DESEMPENHO EM COOPERATIVAS DE CRÉDITO BRASILEIRAS,344-DIVERSIFICAÇÃO GEOGRÁFICA E O DESEMPENHO EM COOPERATIVAS DE CRÉDITO BRASILEIRAS.txt
345-DIVISAO,REGIONAL_DO_CONHECIMENTO_NA_PRODUCAO_AGROPECUARIA_BRASILEIRA,345-DIVISAO_REGIONAL_DO_CONHECIMENTO_NA_PRODUCAO_AGROPECUARIA_BRASILEIRA.txt
346-DOCENTES,EM_COOPERATIVISMO_E_A_ESTRUTURA_DE_RELACOES_NO_CAMPO_SOCIAL,346-DOCENTES_EM_COOPERATIVISMO_E_A_ESTRUTURA_DE_RELACOES_NO_CAMPO_SOCIAL.txt
347-DOS,PROCEDIMENTOS_PARTICIPATIVOS_A_UMA_CIENCIA_PROPOSITIVA_APONTAMENTOS_SOBRE_HIATOS_QUE_CARECEM_DE_,347-DOS_PROCEDIMENTOS_PARTICIPATIVOS_A_UMA_CIENCIA_PROPOSITIVA_APONTAMENTOS_SOBRE_HIATOS_QUE_CARECEM_DE_.txt
,348 Determinantes do Risco Operacional das Cooperativas de Crédito Brasileiras,348-Determinantes do Risco Operacional das Cooperativas de Crédito Brasileiras.txt
349-Determinantes,do_acesso_a_programas_de_financiamento_de_credito_rural_no_Brasil_uma_analise_a_partir,349-Determinantes_do_acesso_a_programas_de_financiamento_de_credito_rural_no_Brasil_uma_analise_a_partir.txt
,350 Digital participation a comparative analysis between platform and traditional cooperatives,350-Digital participation a comparative analysis between platform and traditional cooperatives.txt
351-Distribuicao,de_Resultados_e_Eficiencia_em_Cooperativas_de_Credito,351-Distribuicao_de_Resultados_e_Eficiencia_em_Cooperativas_de_Credito.txt
,352 Dos princípios à Responsabilidade Social Um estudo sobre a percepção acerca da RES em uma Cooperativa de Crédito,352-Dos princípios à Responsabilidade Social Um estudo sobre a percepção acerca da RES em uma Cooperativa de Crédito.txt
353-EARNINGS,MANAGEMENT_AND_INCOME_SMOOTHING_PRACTICES_A_PANEL_DATA_REGRESSION_MODEL_WITH_BRAZILIAN_CRED,353-EARNINGS_MANAGEMENT_AND_INCOME_SMOOTHING_PRACTICES_A_PANEL_DATA_REGRESSION_MODEL_WITH_BRAZILIAN_CRED.txt
354-ECONOMIA,DONUT_UM_NOVO_PARADIGMA_ECONOMICO ECOLOGICO_PARA_O_SECULO_XXI,354-ECONOMIA_DONUT_UM_NOVO_PARADIGMA_ECONOMICO-ECOLOGICO_PARA_O_SECULO_XXI.txt
355-ECONOMIA,SOLIDARIA_NO_MUNICIPIO_DE_SALGADOSE_LIMITES_E_DESAFIOS_DAS_REDES_DE_SOLIDARIEDADE_PRODUTIVA,355-ECONOMIA_SOLIDARIA_NO_MUNICIPIO_DE_SALGADOSE_LIMITES_E_DESAFIOS_DAS_REDES_DE_SOLIDARIEDADE_PRODUTIVA.txt
356-EDUCACAO,COOPERATIVISTA_praticas_realizadas_pelas_cooperativas_agropecuarias_em_Mato_Grosso_do_Sul,356-EDUCACAO_COOPERATIVISTA_praticas_realizadas_pelas_cooperativas_agropecuarias_em_Mato_Grosso_do_Sul.txt
357-EDUCACAO,CORPORATIVA_ESTRATEGIA_QUE_GERA_INOVACAO_ADAPTACAO_E_ABSORCAO_CAPACIDADE_DINAMICA_NO_SISTEM,357-EDUCACAO_CORPORATIVA_ESTRATEGIA_QUE_GERA_INOVACAO_ADAPTACAO_E_ABSORCAO_CAPACIDADE_DINAMICA_NO_SISTEM.txt
358-EDUCACAO,E_ADOCAO_DE_INOVACOES_EM_PROPRIEDADES_RURAIS,358-EDUCACAO_E_ADOCAO_DE_INOVACOES_EM_PROPRIEDADES_RURAIS.txt
,359 EDUCAÇÃO COOPERATIVA O CASE DO PROGRAMA DE CAPACITAÇÃO EM GERENCIAMENTO DE COOPERATIVAS PARA CONSELHEIROS DO SISTEMA CRESOL (GERCOOP),359-EDUCAÇÃO COOPERATIVA O CASE DO PROGRAMA DE CAPACITAÇÃO EM GERENCIAMENTO DE COOPERATIVAS PARA CONSELHEIROS DO SISTEMA CRESOL (GERCOOP).txt
,360 EDUCAÇÃO COOPERATIVISTA E INOVAÇÃO SOCIAL O CASO DA COOPERATIVA DE TRABALHO DE PESSOAS COM DEFICIÊNCIA E FAMILIARES   COOPDEF,360-EDUCAÇÃO COOPERATIVISTA E INOVAÇÃO SOCIAL O CASO DA COOPERATIVA DE TRABALHO DE PESSOAS COM DEFICIÊNCIA E FAMILIARES - COOPDEF.txt
,361 EFEITO DO RISCO DE CRÉDITO NO DESEMPENHO FINANCEIRO DAS COOPERATIVAS DE CRÉDITO DE LIVRE ADMISSÃO BRASILEIRAS,361-EFEITO DO RISCO DE CRÉDITO NO DESEMPENHO FINANCEIRO DAS COOPERATIVAS DE CRÉDITO DE LIVRE ADMISSÃO BRASILEIRAS.txt
362-EFEITOS,DAS_CONDICOES_DE_SAUDE_E_MORADIA_NOS_RENDIMENTOS_DOS_TRABALHADORES_NO_MEIO_RURAL_BRASILEIRO,362-EFEITOS_DAS_CONDICOES_DE_SAUDE_E_MORADIA_NOS_RENDIMENTOS_DOS_TRABALHADORES_NO_MEIO_RURAL_BRASILEIRO.txt
363-EFEITOS,DAS_MUDANCAS_INSTITUCIONAIS_NA_EVOLUCAO_DA_CADEIA_DE_PRODUCAO_DE_GRAOS_NO_BRASIL_1960 2020,363-EFEITOS_DAS_MUDANCAS_INSTITUCIONAIS_NA_EVOLUCAO_DA_CADEIA_DE_PRODUCAO_DE_GRAOS_NO_BRASIL_1960-2020.txt
364-EFEITOS,DAS_VARIAVEIS_CLIMATICAS_NO_RENDIMENTO_E_QUALIDADE_DOS_SISTEMAS_DE_PRODUCAO_DE_GOSSYPIUM_BAR,364-EFEITOS_DAS_VARIAVEIS_CLIMATICAS_NO_RENDIMENTO_E_QUALIDADE_DOS_SISTEMAS_DE_PRODUCAO_DE_GOSSYPIUM_BAR.txt
365-EFEITOS,DA_COVID_19_NAS_CADEIAS_AGROEXPORTADORAS_URUGUAIAS_O_CASO_DA_CARNE_BOVINA_E_DO_ARROZ,365-EFEITOS_DA_COVID_19_NAS_CADEIAS_AGROEXPORTADORAS_URUGUAIAS_O_CASO_DA_CARNE_BOVINA_E_DO_ARROZ.txt
366-EFEITOS,DO_TRABALHO_OFF FARM_E_CHOQUES_CLIMATICOS_NO_USO_DO_TEMPO_NOS_DOMICILIOS_BRASILEIROS,366-EFEITOS_DO_TRABALHO_OFF-FARM_E_CHOQUES_CLIMATICOS_NO_USO_DO_TEMPO_NOS_DOMICILIOS_BRASILEIROS.txt
367-EFEITO,DIPLOMA_NO_DIFERENCIAL_DE_RENDA_ENTRE_TRABALHADORES_RURAIS_E_URBANOS_UMA_ANALISE_ATRAVES_DA_F,367-EFEITO_DIPLOMA_NO_DIFERENCIAL_DE_RENDA_ENTRE_TRABALHADORES_RURAIS_E_URBANOS_UMA_ANALISE_ATRAVES_DA_F.txt
